"","Spectra from Area #1-Spectrum","Spectra from Area #1-Background","Spectra from Area #1-Modeled","Spectra from Area #1-Residual"
1.559750e+04,3.000000e+00,4.115822e+00,4.171613e+00,-1.171613e+00
1.560250e+04,4.000000e+00,4.112675e+00,4.170393e+00,-1.703925e-01
1.560750e+04,4.000000e+00,4.109512e+00,4.169257e+00,-1.692572e-01
1.561250e+04,4.000000e+00,4.106350e+00,4.168236e+00,-1.682363e-01
1.561750e+04,6.000000e+00,4.103165e+00,4.167320e+00,1.832680e+00
1.562250e+04,8.000000e+00,4.099976e+00,4.166540e+00,3.833460e+00
1.562750e+04,6.000000e+00,4.096775e+00,4.165900e+00,1.834100e+00
1.563250e+04,7.000000e+00,4.093563e+00,4.165410e+00,2.834590e+00
1.563750e+04,8.000000e+00,4.090347e+00,4.165085e+00,3.834915e+00
1.564250e+04,4.000000e+00,4.087112e+00,4.164915e+00,-1.649151e-01
1.564750e+04,4.000000e+00,4.083874e+00,4.164919e+00,-1.649189e-01
1.565250e+04,1.000000e+01,4.080624e+00,4.165087e+00,5.834913e+00
1.565750e+04,7.000000e+00,4.077362e+00,4.165418e+00,2.834582e+00
1.566250e+04,4.000000e+00,4.074089e+00,4.165902e+00,-1.659017e-01
1.566750e+04,3.000000e+00,4.070812e+00,4.166537e+00,-1.166537e+00
1.567250e+04,3.000000e+00,4.067516e+00,4.167292e+00,-1.167292e+00
1.567750e+04,5.000000e+00,4.064217e+00,4.168165e+00,8.318348e-01
1.568250e+04,1.400000e+01,4.060905e+00,4.169125e+00,9.830875e+00
1.568750e+04,6.000000e+00,4.057579e+00,4.170142e+00,1.829858e+00
1.569250e+04,9.000000e+00,4.054245e+00,4.171195e+00,4.828805e+00
1.569750e+04,6.000000e+00,4.050903e+00,4.172250e+00,1.827750e+00
1.570250e+04,5.000000e+00,4.047550e+00,4.173268e+00,8.267322e-01
1.570750e+04,6.000000e+00,4.044186e+00,4.174212e+00,1.825788e+00
1.571250e+04,7.000000e+00,4.040813e+00,4.175046e+00,2.824954e+00
1.571750e+04,7.000000e+00,4.037430e+00,4.175725e+00,2.824275e+00
1.572250e+04,1.000000e+01,4.034027e+00,4.176201e+00,5.823799e+00
1.572750e+04,8.000000e+00,4.030621e+00,4.176446e+00,3.823554e+00
1.573250e+04,7.000000e+00,4.027206e+00,4.176419e+00,2.823581e+00
1.573750e+04,1.100000e+01,4.023777e+00,4.176070e+00,6.823930e+00
1.574250e+04,5.000000e+00,4.020344e+00,4.175374e+00,8.246260e-01
1.574750e+04,4.000000e+00,4.016899e+00,4.174290e+00,-1.742902e-01
1.575250e+04,9.000000e+00,4.013443e+00,4.172786e+00,4.827214e+00
1.575750e+04,7.000000e+00,4.009972e+00,4.170831e+00,2.829169e+00
1.576250e+04,9.000000e+00,4.006500e+00,4.168417e+00,4.831583e+00
1.576750e+04,1.100000e+01,4.003010e+00,4.165507e+00,6.834493e+00
1.577250e+04,6.000000e+00,3.999516e+00,4.162103e+00,1.837897e+00
1.577750e+04,8.000000e+00,3.996006e+00,4.158185e+00,3.841815e+00
1.578250e+04,3.000000e+00,3.992489e+00,4.153758e+00,-1.153758e+00
1.578750e+04,1.000000e+01,3.988960e+00,4.148821e+00,5.851179e+00
1.579250e+04,6.000000e+00,3.985420e+00,4.143384e+00,1.856616e+00
1.579750e+04,6.000000e+00,3.981873e+00,4.137462e+00,1.862538e+00
1.580250e+04,6.000000e+00,3.978313e+00,4.131071e+00,1.868929e+00
1.580750e+04,8.000000e+00,3.974743e+00,4.124234e+00,3.875766e+00
1.581250e+04,1.000000e+01,3.971165e+00,4.116983e+00,5.883017e+00
1.581750e+04,4.000000e+00,3.967575e+00,4.109345e+00,-1.093450e-01
1.582250e+04,6.000000e+00,3.963974e+00,4.101354e+00,1.898646e+00
1.582750e+04,5.000000e+00,3.960365e+00,4.093052e+00,9.069481e-01
1.583250e+04,6.000000e+00,3.956745e+00,4.084474e+00,1.915526e+00
1.583750e+04,5.000000e+00,3.953114e+00,4.075662e+00,9.243383e-01
1.584250e+04,4.000000e+00,3.949463e+00,4.066648e+00,-6.664848e-02
1.584750e+04,1.400000e+01,3.945812e+00,4.057496e+00,9.942505e+00
1.585250e+04,9.000000e+00,3.942150e+00,4.048234e+00,4.951766e+00
1.585750e+04,4.000000e+00,3.938477e+00,4.038903e+00,-3.890324e-02
1.586250e+04,6.000000e+00,3.934799e+00,4.029552e+00,1.970448e+00
1.586750e+04,9.000000e+00,3.931103e+00,4.020201e+00,4.979799e+00
1.587250e+04,5.000000e+00,3.927399e+00,4.010899e+00,9.891014e-01
1.587750e+04,7.000000e+00,3.923687e+00,4.001676e+00,2.998324e+00
1.588250e+04,4.000000e+00,3.919964e+00,3.992561e+00,7.439137e-03
1.588750e+04,5.000000e+00,3.916233e+00,3.983582e+00,1.016418e+00
1.589250e+04,7.000000e+00,3.912487e+00,3.974757e+00,3.025243e+00
1.589750e+04,1.000000e+01,3.908733e+00,3.966113e+00,6.033887e+00
1.590250e+04,4.000000e+00,3.904968e+00,3.957663e+00,4.233718e-02
1.590750e+04,4.000000e+00,3.901196e+00,3.949424e+00,5.057621e-02
1.591250e+04,7.000000e+00,3.897408e+00,3.941399e+00,3.058601e+00
1.591750e+04,8.000000e+00,3.893612e+00,3.933603e+00,4.066398e+00
1.592250e+04,8.000000e+00,3.889809e+00,3.926026e+00,4.073974e+00
1.592750e+04,3.000000e+00,3.885990e+00,3.918693e+00,-9.186931e-01
1.593250e+04,6.000000e+00,3.882164e+00,3.911593e+00,2.088407e+00
1.593750e+04,1.000000e+00,3.878330e+00,3.904723e+00,-2.904723e+00
1.594250e+04,6.000000e+00,3.874485e+00,3.898075e+00,2.101925e+00
1.594750e+04,1.000000e+00,3.870621e+00,3.891635e+00,-2.891635e+00
1.595250e+04,4.000000e+00,3.866760e+00,3.885416e+00,1.145842e-01
1.595750e+04,3.000000e+00,3.862873e+00,3.879379e+00,-8.793788e-01
1.596250e+04,7.000000e+00,3.858986e+00,3.873540e+00,3.126460e+00
1.596750e+04,5.000000e+00,3.855087e+00,3.867877e+00,1.132123e+00
1.597250e+04,4.000000e+00,3.851177e+00,3.862379e+00,1.376212e-01
1.597750e+04,6.000000e+00,3.847263e+00,3.857041e+00,2.142959e+00
1.598250e+04,2.000000e+00,3.843334e+00,3.851840e+00,-1.851840e+00
1.598750e+04,3.000000e+00,3.839394e+00,3.846769e+00,-8.467691e-01
1.599250e+04,2.000000e+00,3.835445e+00,3.841819e+00,-1.841819e+00
1.599750e+04,2.000000e+00,3.831482e+00,3.836972e+00,-1.836972e+00
1.600250e+04,5.000000e+00,3.827511e+00,3.832225e+00,1.167775e+00
1.600750e+04,1.000000e+00,3.823532e+00,3.827567e+00,-2.827567e+00
1.601250e+04,0.000000e+00,3.819546e+00,3.822989e+00,-3.822989e+00
1.601750e+04,2.000000e+00,3.815540e+00,3.818470e+00,-1.818470e+00
1.602250e+04,6.000000e+00,3.811531e+00,3.814017e+00,2.185983e+00
1.602750e+04,3.000000e+00,3.807510e+00,3.809614e+00,-8.096144e-01
1.603250e+04,3.000000e+00,3.803478e+00,3.805256e+00,-8.052559e-01
1.603750e+04,4.000000e+00,3.799438e+00,3.800938e+00,1.990619e-01
1.604250e+04,4.000000e+00,3.795387e+00,3.796652e+00,2.033484e-01
1.604750e+04,2.000000e+00,3.791325e+00,3.792391e+00,-1.792391e+00
1.605250e+04,2.000000e+00,3.787243e+00,3.788144e+00,-1.788144e+00
1.605750e+04,0.000000e+00,3.783165e+00,3.783930e+00,-3.783930e+00
1.606250e+04,5.000000e+00,3.779064e+00,3.779717e+00,1.220283e+00
1.606750e+04,3.000000e+00,3.774963e+00,3.775526e+00,-7.755258e-01
1.607250e+04,3.000000e+00,3.770851e+00,3.771342e+00,-7.713423e-01
1.607750e+04,4.000000e+00,3.766727e+00,3.767164e+00,2.328365e-01
1.608250e+04,3.000000e+00,3.762592e+00,3.762988e+00,-7.629879e-01
1.608750e+04,3.000000e+00,3.758446e+00,3.758813e+00,-7.588134e-01
1.609250e+04,7.000000e+00,3.754292e+00,3.754642e+00,3.245358e+00
1.609750e+04,3.000000e+00,3.750126e+00,3.750470e+00,-7.504697e-01
1.610250e+04,2.000000e+00,3.745953e+00,3.746299e+00,-1.746299e+00
1.610750e+04,1.000000e+00,3.741764e+00,3.742120e+00,-2.742120e+00
1.611250e+04,4.000000e+00,3.737572e+00,3.737945e+00,2.620549e-01
1.611750e+04,5.000000e+00,3.733364e+00,3.733707e+00,1.266293e+00
1.612250e+04,2.000000e+00,3.729149e+00,3.729534e+00,-1.729534e+00
1.612750e+04,0.000000e+00,3.724918e+00,3.725349e+00,-3.725349e+00
1.613250e+04,4.000000e+00,3.720684e+00,3.721164e+00,2.788358e-01
1.613750e+04,2.000000e+00,3.716434e+00,3.716968e+00,-1.716968e+00
1.614250e+04,1.000000e+00,3.712177e+00,3.712768e+00,-2.712768e+00
1.614750e+04,3.000000e+00,3.707912e+00,3.708565e+00,-7.085648e-01
1.615250e+04,4.000000e+00,3.703632e+00,3.704350e+00,2.956500e-01
1.615750e+04,0.000000e+00,3.699341e+00,3.700128e+00,-3.700128e+00
1.616250e+04,4.000000e+00,3.695045e+00,3.695906e+00,3.040943e-01
1.616750e+04,7.000000e+00,3.690735e+00,3.691672e+00,3.308328e+00
1.617250e+04,3.000000e+00,3.686409e+00,3.687426e+00,-6.874263e-01
1.617750e+04,2.000000e+00,3.682087e+00,3.683188e+00,-1.683188e+00
1.618250e+04,2.000000e+00,3.677738e+00,3.678926e+00,-1.678926e+00
1.618750e+04,4.000000e+00,3.673389e+00,3.674666e+00,3.253336e-01
1.619250e+04,6.000000e+00,3.669029e+00,3.670398e+00,2.329602e+00
1.619750e+04,5.000000e+00,3.664661e+00,3.666123e+00,1.333877e+00
1.620250e+04,5.000000e+00,3.660278e+00,3.661834e+00,1.338166e+00
1.620750e+04,2.000000e+00,3.655888e+00,3.657538e+00,-1.657538e+00
1.621250e+04,6.000000e+00,3.651485e+00,3.653231e+00,2.346769e+00
1.621750e+04,4.000000e+00,3.647076e+00,3.648915e+00,3.510847e-01
1.622250e+04,2.000000e+00,3.642654e+00,3.644587e+00,-1.644587e+00
1.622750e+04,1.000000e+00,3.638218e+00,3.640242e+00,-2.640242e+00
1.623250e+04,2.000000e+00,3.633778e+00,3.635890e+00,-1.635890e+00
1.623750e+04,6.000000e+00,3.629326e+00,3.631523e+00,2.368477e+00
1.624250e+04,5.000000e+00,3.624863e+00,3.627141e+00,1.372859e+00
1.624750e+04,5.000000e+00,3.620388e+00,3.622742e+00,1.377258e+00
1.625250e+04,5.000000e+00,3.615906e+00,3.618330e+00,1.381670e+00
1.625750e+04,4.000000e+00,3.611412e+00,3.613901e+00,3.860993e-01
1.626250e+04,3.000000e+00,3.606907e+00,3.609453e+00,-6.094532e-01
1.626750e+04,2.000000e+00,3.602394e+00,3.604991e+00,-1.604991e+00
1.627250e+04,2.000000e+00,3.597870e+00,3.600509e+00,-1.600509e+00
1.627750e+04,5.000000e+00,3.593334e+00,3.596008e+00,1.403992e+00
1.628250e+04,7.000000e+00,3.588791e+00,3.591491e+00,3.408509e+00
1.628750e+04,1.000000e+00,3.584229e+00,3.586946e+00,-2.586946e+00
1.629250e+04,3.000000e+00,3.579662e+00,3.582388e+00,-5.823882e-01
1.629750e+04,4.000000e+00,3.575085e+00,3.577810e+00,4.221902e-01
1.630250e+04,2.000000e+00,3.570499e+00,3.573215e+00,-1.573215e+00
1.630750e+04,5.000000e+00,3.565903e+00,3.568600e+00,1.431400e+00
1.631250e+04,1.000000e+00,3.561295e+00,3.563965e+00,-2.563965e+00
1.631750e+04,3.000000e+00,3.556679e+00,3.559314e+00,-5.593135e-01
1.632250e+04,1.000000e+00,3.552048e+00,3.554639e+00,-2.554639e+00
1.632750e+04,4.000000e+00,3.547413e+00,3.549953e+00,4.500475e-01
1.633250e+04,3.000000e+00,3.542767e+00,3.545248e+00,-5.452478e-01
1.633750e+04,3.000000e+00,3.538105e+00,3.540521e+00,-5.405211e-01
1.634250e+04,2.000000e+00,3.533440e+00,3.535784e+00,-1.535784e+00
1.634750e+04,3.000000e+00,3.528759e+00,3.531027e+00,-5.310273e-01
1.635250e+04,1.000000e+00,3.524071e+00,3.526258e+00,-2.526258e+00
1.635750e+04,4.000000e+00,3.519371e+00,3.521473e+00,4.785273e-01
1.636250e+04,1.000000e+00,3.514664e+00,3.516677e+00,-2.516677e+00
1.636750e+04,3.000000e+00,3.509945e+00,3.511867e+00,-5.118666e-01
1.637250e+04,5.000000e+00,3.505211e+00,3.507039e+00,1.492961e+00
1.637750e+04,2.000000e+00,3.500473e+00,3.502207e+00,-1.502207e+00
1.638250e+04,5.000000e+00,3.495724e+00,3.497363e+00,1.502637e+00
1.638750e+04,1.000000e+00,3.490959e+00,3.492503e+00,-2.492503e+00
1.639250e+04,1.000000e+00,3.486187e+00,3.487637e+00,-2.487637e+00
1.639750e+04,3.000000e+00,3.481400e+00,3.482757e+00,-4.827569e-01
1.640250e+04,4.000000e+00,3.476616e+00,3.477882e+00,5.221181e-01
1.640750e+04,8.000000e+00,3.471806e+00,3.472983e+00,4.527018e+00
1.641250e+04,4.000000e+00,3.466995e+00,3.468086e+00,5.319138e-01
1.641750e+04,2.000000e+00,3.462173e+00,3.463181e+00,-1.463181e+00
1.642250e+04,3.000000e+00,3.457336e+00,3.458264e+00,-4.582641e-01
1.642750e+04,2.000000e+00,3.452496e+00,3.453347e+00,-1.453347e+00
1.643250e+04,1.000000e+00,3.447643e+00,3.448422e+00,-2.448422e+00
1.643750e+04,0.000000e+00,3.442780e+00,3.443489e+00,-3.443489e+00
1.644250e+04,4.000000e+00,3.437904e+00,3.438549e+00,5.614510e-01
1.644750e+04,1.000000e+00,3.433022e+00,3.433605e+00,-2.433605e+00
1.645250e+04,4.000000e+00,3.428127e+00,3.428654e+00,5.713458e-01
1.645750e+04,2.000000e+00,3.423222e+00,3.423696e+00,-1.423696e+00
1.646250e+04,3.000000e+00,3.418308e+00,3.418733e+00,-4.187334e-01
1.646750e+04,3.000000e+00,3.413383e+00,3.413763e+00,-4.137633e-01
1.647250e+04,3.000000e+00,3.408447e+00,3.408786e+00,-4.087856e-01
1.647750e+04,2.000000e+00,3.403500e+00,3.403800e+00,-1.403800e+00
1.648250e+04,3.000000e+00,3.398544e+00,3.398810e+00,-3.988101e-01
1.648750e+04,4.000000e+00,3.393581e+00,3.393816e+00,6.061842e-01
1.649250e+04,4.000000e+00,3.388599e+00,3.388805e+00,6.111946e-01
1.649750e+04,2.000000e+00,3.383614e+00,3.383794e+00,-1.383794e+00
1.650250e+04,5.000000e+00,3.378620e+00,3.378778e+00,1.621222e+00
1.650750e+04,0.000000e+00,3.373611e+00,3.373749e+00,-3.373749e+00
1.651250e+04,1.000000e+00,3.368587e+00,3.368706e+00,-2.368706e+00
1.651750e+04,2.000000e+00,3.363556e+00,3.363659e+00,-1.363659e+00
1.652250e+04,3.000000e+00,3.358517e+00,3.358605e+00,-3.586054e-01
1.652750e+04,1.000000e+00,3.353470e+00,3.353546e+00,-2.353546e+00
1.653250e+04,5.000000e+00,3.348412e+00,3.348477e+00,1.651523e+00
1.653750e+04,2.000000e+00,3.343346e+00,3.343401e+00,-1.343401e+00
1.654250e+04,1.000000e+00,3.338264e+00,3.338312e+00,-2.338312e+00
1.654750e+04,4.000000e+00,3.333176e+00,3.333216e+00,6.667843e-01
1.655250e+04,1.000000e+00,3.328075e+00,3.328109e+00,-2.328109e+00
1.655750e+04,0.000000e+00,3.322964e+00,3.322992e+00,-3.322992e+00
1.656250e+04,1.000000e+00,3.317844e+00,3.317868e+00,-2.317868e+00
1.656750e+04,5.000000e+00,3.312714e+00,3.312734e+00,1.687266e+00
1.657250e+04,3.000000e+00,3.307571e+00,3.307588e+00,-3.075881e-01
1.657750e+04,4.000000e+00,3.302422e+00,3.302435e+00,6.975646e-01
1.658250e+04,2.000000e+00,3.297256e+00,3.297268e+00,-1.297268e+00
1.658750e+04,1.000000e+00,3.292088e+00,3.292097e+00,-2.292097e+00
1.659250e+04,6.000000e+00,3.286903e+00,3.286911e+00,2.713089e+00
1.659750e+04,2.000000e+00,3.281712e+00,3.281718e+00,-1.281718e+00
1.660250e+04,0.000000e+00,3.276512e+00,3.276517e+00,-3.276517e+00
1.660750e+04,4.000000e+00,3.271297e+00,3.271302e+00,7.286983e-01
1.661250e+04,3.000000e+00,3.266075e+00,3.266079e+00,-2.660787e-01
1.661750e+04,5.000000e+00,3.260834e+00,3.260837e+00,1.739163e+00
1.662250e+04,1.000000e+00,3.255600e+00,3.255602e+00,-2.255602e+00
1.662750e+04,4.000000e+00,3.250343e+00,3.250345e+00,7.496548e-01
1.663250e+04,0.000000e+00,3.245075e+00,3.245077e+00,-3.245077e+00
1.663750e+04,2.000000e+00,3.239799e+00,3.239801e+00,-1.239801e+00
1.664250e+04,3.000000e+00,3.234516e+00,3.234516e+00,-2.345161e-01
1.664750e+04,3.000000e+00,3.229218e+00,3.229218e+00,-2.292175e-01
1.665250e+04,5.000000e+00,3.223915e+00,3.223915e+00,1.776085e+00
1.665750e+04,1.000000e+00,3.218597e+00,3.218597e+00,-2.218597e+00
1.666250e+04,0.000000e+00,3.213272e+00,3.213272e+00,-3.213272e+00
1.666750e+04,2.000000e+00,3.207935e+00,3.207935e+00,-1.207935e+00
1.667250e+04,2.000000e+00,3.202587e+00,3.202587e+00,-1.202587e+00
1.667750e+04,1.000000e+00,3.197231e+00,3.197231e+00,-2.197231e+00
1.668250e+04,3.000000e+00,3.191864e+00,3.191864e+00,-1.918640e-01
1.668750e+04,4.000000e+00,3.186489e+00,3.186489e+00,8.135109e-01
1.669250e+04,3.000000e+00,3.181099e+00,3.181099e+00,-1.810989e-01
1.669750e+04,5.000000e+00,3.175701e+00,3.175701e+00,1.824299e+00
1.670250e+04,4.000000e+00,3.170296e+00,3.170296e+00,8.297043e-01
1.670750e+04,1.000000e+00,3.164879e+00,3.164879e+00,-2.164879e+00
1.671250e+04,7.000000e+00,3.159447e+00,3.159447e+00,3.840553e+00
1.671750e+04,5.000000e+00,3.154011e+00,3.154011e+00,1.845989e+00
1.672250e+04,4.000000e+00,3.148560e+00,3.148560e+00,8.514404e-01
1.672750e+04,4.000000e+00,3.143101e+00,3.143101e+00,8.568993e-01
1.673250e+04,3.000000e+00,3.137630e+00,3.137630e+00,-1.376305e-01
1.673750e+04,2.000000e+00,3.132145e+00,3.132145e+00,-1.132145e+00
1.674250e+04,1.000000e+00,3.126663e+00,3.126663e+00,-2.126663e+00
1.674750e+04,3.000000e+00,3.121155e+00,3.121155e+00,-1.211548e-01
1.675250e+04,1.000000e+00,3.115643e+00,3.115643e+00,-2.115643e+00
1.675750e+04,1.000000e+00,3.110123e+00,3.110123e+00,-2.110123e+00
1.676250e+04,4.000000e+00,3.104591e+00,3.104591e+00,8.954086e-01
1.676750e+04,3.000000e+00,3.099049e+00,3.099049e+00,-9.904861e-02
1.677250e+04,2.000000e+00,3.093498e+00,3.093498e+00,-1.093498e+00
1.677750e+04,2.000000e+00,3.087933e+00,3.087933e+00,-1.087933e+00
1.678250e+04,1.000000e+00,3.082359e+00,3.082359e+00,-2.082359e+00
1.678750e+04,3.000000e+00,3.076778e+00,3.076778e+00,-7.677841e-02
1.679250e+04,1.000000e+00,3.071186e+00,3.071186e+00,-2.071186e+00
1.679750e+04,4.000000e+00,3.065582e+00,3.065582e+00,9.344177e-01
1.680250e+04,3.000000e+00,3.059967e+00,3.059967e+00,-5.996704e-02
1.680750e+04,4.000000e+00,3.054348e+00,3.054348e+00,9.456520e-01
1.681250e+04,7.000000e+00,3.048710e+00,3.048710e+00,3.951290e+00
1.681750e+04,2.000000e+00,3.043068e+00,3.043068e+00,-1.043068e+00
1.682250e+04,3.000000e+00,3.037411e+00,3.037411e+00,-3.741074e-02
1.682750e+04,1.000000e+00,3.031750e+00,3.031750e+00,-2.031750e+00
1.683250e+04,0.000000e+00,3.026073e+00,3.026073e+00,-3.026073e+00
1.683750e+04,1.000000e+00,3.020386e+00,3.020386e+00,-2.020386e+00
1.684250e+04,5.000000e+00,3.014683e+00,3.014683e+00,1.985317e+00
1.684750e+04,1.000000e+00,3.008987e+00,3.008987e+00,-2.008987e+00
1.685250e+04,4.000000e+00,3.003265e+00,3.003265e+00,9.967346e-01
1.685750e+04,1.000000e+00,2.997540e+00,2.997540e+00,-1.997540e+00
1.686250e+04,4.000000e+00,2.991802e+00,2.991802e+00,1.008198e+00
1.686750e+04,5.000000e+00,2.986050e+00,2.986050e+00,2.013950e+00
1.687250e+04,1.000000e+00,2.980293e+00,2.980293e+00,-1.980293e+00
1.687750e+04,2.000000e+00,2.974525e+00,2.974525e+00,-9.745255e-01
1.688250e+04,3.000000e+00,2.968750e+00,2.968750e+00,3.125000e-02
1.688750e+04,2.000000e+00,2.962963e+00,2.962963e+00,-9.629631e-01
1.689250e+04,5.000000e+00,2.957165e+00,2.957165e+00,2.042835e+00
1.689750e+04,3.000000e+00,2.951355e+00,2.951355e+00,4.864502e-02
1.690250e+04,2.000000e+00,2.945534e+00,2.945534e+00,-9.455338e-01
1.690750e+04,5.000000e+00,2.939709e+00,2.939709e+00,2.060291e+00
1.691250e+04,1.000000e+00,2.933868e+00,2.933868e+00,-1.933868e+00
1.691750e+04,3.000000e+00,2.928017e+00,2.928017e+00,7.198334e-02
1.692250e+04,3.000000e+00,2.922157e+00,2.922157e+00,7.784271e-02
1.692750e+04,5.000000e+00,2.916286e+00,2.916286e+00,2.083714e+00
1.693250e+04,3.000000e+00,2.910408e+00,2.910408e+00,8.959198e-02
1.693750e+04,4.000000e+00,2.904514e+00,2.904514e+00,1.095486e+00
1.694250e+04,0.000000e+00,2.898617e+00,2.898617e+00,-2.898617e+00
1.694750e+04,2.000000e+00,2.892704e+00,2.892704e+00,-8.927040e-01
1.695250e+04,1.000000e+00,2.886780e+00,2.886780e+00,-1.886780e+00
1.695750e+04,0.000000e+00,2.880852e+00,2.880852e+00,-2.880852e+00
1.696250e+04,4.000000e+00,2.874901e+00,2.874901e+00,1.125099e+00
1.696750e+04,4.000000e+00,2.868958e+00,2.868958e+00,1.131042e+00
1.697250e+04,5.000000e+00,2.862984e+00,2.862984e+00,2.137016e+00
1.697750e+04,3.000000e+00,2.857010e+00,2.857010e+00,1.429901e-01
1.698250e+04,1.000000e+00,2.851028e+00,2.851028e+00,-1.851028e+00
1.698750e+04,2.000000e+00,2.845036e+00,2.845036e+00,-8.450356e-01
1.699250e+04,1.000000e+00,2.839031e+00,2.839031e+00,-1.839031e+00
1.699750e+04,4.000000e+00,2.833015e+00,2.833015e+00,1.166985e+00
1.700250e+04,0.000000e+00,2.826992e+00,2.826992e+00,-2.826992e+00
1.700750e+04,1.000000e+00,2.820961e+00,2.820961e+00,-1.820961e+00
1.701250e+04,4.000000e+00,2.814915e+00,2.814915e+00,1.185085e+00
1.701750e+04,2.000000e+00,2.808857e+00,2.808857e+00,-8.088570e-01
1.702250e+04,6.000000e+00,2.802792e+00,2.802792e+00,3.197208e+00
1.702750e+04,1.000000e+00,2.796719e+00,2.796719e+00,-1.796719e+00
1.703250e+04,3.000000e+00,2.790630e+00,2.790630e+00,2.093697e-01
1.703750e+04,0.000000e+00,2.784534e+00,2.784534e+00,-2.784534e+00
1.704250e+04,9.000000e+00,2.778431e+00,2.778431e+00,6.221569e+00
1.704750e+04,0.000000e+00,2.772312e+00,2.772312e+00,-2.772312e+00
1.705250e+04,4.000000e+00,2.766186e+00,2.766186e+00,1.233814e+00
1.705750e+04,1.000000e+00,2.760048e+00,2.760048e+00,-1.760048e+00
1.706250e+04,2.000000e+00,2.753899e+00,2.753899e+00,-7.538986e-01
1.706750e+04,0.000000e+00,2.747742e+00,2.747742e+00,-2.747742e+00
1.707250e+04,4.000000e+00,2.741577e+00,2.741577e+00,1.258423e+00
1.707750e+04,2.000000e+00,2.735386e+00,2.735386e+00,-7.353859e-01
1.708250e+04,2.000000e+00,2.729198e+00,2.729198e+00,-7.291985e-01
1.708750e+04,1.000000e+00,2.723000e+00,2.723000e+00,-1.723000e+00
1.709250e+04,3.000000e+00,2.716793e+00,2.716793e+00,2.832069e-01
1.709750e+04,4.000000e+00,2.710571e+00,2.710571e+00,1.289429e+00
1.710250e+04,7.000000e+00,2.704342e+00,2.704342e+00,4.295658e+00
1.710750e+04,1.000000e+00,2.698101e+00,2.698101e+00,-1.698101e+00
1.711250e+04,1.000000e+00,2.691853e+00,2.691853e+00,-1.691853e+00
1.711750e+04,2.000000e+00,2.685593e+00,2.685593e+00,-6.855927e-01
1.712250e+04,2.000000e+00,2.679321e+00,2.679321e+00,-6.793213e-01
1.712750e+04,3.000000e+00,2.673038e+00,2.673038e+00,3.269615e-01
1.713250e+04,5.000000e+00,2.666748e+00,2.666748e+00,2.333252e+00
1.713750e+04,5.000000e+00,2.660446e+00,2.660446e+00,2.339554e+00
1.714250e+04,2.000000e+00,2.654133e+00,2.654133e+00,-6.541328e-01
1.714750e+04,4.000000e+00,2.647812e+00,2.647812e+00,1.352188e+00
1.715250e+04,7.000000e+00,2.641479e+00,2.641479e+00,4.358521e+00
1.715750e+04,3.000000e+00,2.635136e+00,2.635136e+00,3.648643e-01
1.716250e+04,3.000000e+00,2.628784e+00,2.628784e+00,3.712158e-01
1.716750e+04,3.000000e+00,2.622417e+00,2.622417e+00,3.775826e-01
1.717250e+04,6.000000e+00,2.616047e+00,2.616047e+00,3.383953e+00
1.717750e+04,3.000000e+00,2.609665e+00,2.609665e+00,3.903351e-01
1.718250e+04,4.000000e+00,2.603268e+00,2.603268e+00,1.396732e+00
1.718750e+04,5.000000e+00,2.596863e+00,2.596863e+00,2.403137e+00
1.719250e+04,3.000000e+00,2.590450e+00,2.590450e+00,4.095497e-01
1.719750e+04,5.000000e+00,2.584019e+00,2.584019e+00,2.415981e+00
1.720250e+04,3.000000e+00,2.577583e+00,2.577583e+00,4.224167e-01
1.720750e+04,1.000000e+00,2.571133e+00,2.571133e+00,-1.571133e+00
1.721250e+04,3.000000e+00,2.564678e+00,2.564678e+00,4.353218e-01
1.721750e+04,4.000000e+00,2.558212e+00,2.558212e+00,1.441788e+00
1.722250e+04,2.000000e+00,2.551735e+00,2.551735e+00,-5.517349e-01
1.722750e+04,1.000000e+00,2.545250e+00,2.545250e+00,-1.545250e+00
1.723250e+04,1.000000e+00,2.538754e+00,2.538754e+00,-1.538754e+00
1.723750e+04,7.000000e+00,2.532249e+00,2.532249e+00,4.467751e+00
1.724250e+04,4.000000e+00,2.525730e+00,2.525730e+00,1.474270e+00
1.724750e+04,3.000000e+00,2.519203e+00,2.519203e+00,4.807968e-01
1.725250e+04,1.000000e+00,2.512665e+00,2.512665e+00,-1.512665e+00
1.725750e+04,4.000000e+00,2.506119e+00,2.506119e+00,1.493881e+00
1.726250e+04,7.000000e+00,2.499561e+00,2.499561e+00,4.500439e+00
1.726750e+04,4.000000e+00,2.496064e+00,2.496064e+00,1.503936e+00
1.727250e+04,2.000000e+00,2.492567e+00,2.492567e+00,-4.925671e-01
1.727750e+04,3.000000e+00,2.489070e+00,2.489070e+00,5.109301e-01
1.728250e+04,7.000000e+00,2.485573e+00,2.485573e+00,4.514427e+00
1.728750e+04,1.000000e+00,2.482076e+00,2.482076e+00,-1.482076e+00
1.729250e+04,5.000000e+00,2.478579e+00,2.478579e+00,2.521421e+00
1.729750e+04,5.000000e+00,2.475081e+00,2.475081e+00,2.524919e+00
1.730250e+04,3.000000e+00,2.471584e+00,2.471584e+00,5.284157e-01
1.730750e+04,3.000000e+00,2.468087e+00,2.468087e+00,5.319128e-01
1.731250e+04,5.000000e+00,2.464590e+00,2.464590e+00,2.535410e+00
